id_ec,tx_empresa
c4593af73b91308b134865e205e311b9,0.05
0fd55a72e8edcdc82ac731aaefde0407,0.04
5ab1a6cb10fd87195cb312f75c97baa1,0.03
5919c07d71c45f9a3d8d2e66f0714af7,0.02
ea7be16bc6e48f6dac3934dc7684c9d6,0.04
6ca0f897295a5d78f7969dbdf537c352,0.03
10b6a6be8966f5a893eb3903cdf3fc88,0.04
899ca66e8df039b902ded010cf93111b,0.03
e2276b7240cc0dd03c3c523185d70c90,0.03
20baf2fe5b3ae48d87c13d0030fc41b6,0.03
03f2c34a46a3a4b9d97232025c7215a8,0.03
589b4a4938729a7650daa85f8b567abe,0.04
25019e535a5e6425a3bfb9a2e4a5230a,0.02
575bfcae7674d34b22f6deeb2b0cd14d,0.04
366c728a01ea08e17f7bbcbdf58899ee,0.05
f7d148d3b1e18fabd385422def1d1ab7,0.05
d93522423205db112ce1ae02b8c4ba9b,0.02
b284094b4c840c6b6d90f5efacf0bcff,0.04
741bfc4c4aaef4cf5557293133936314,0.04
5178f431c4b2437db9123cfffbfa2053,0.04
c148a0c39777b60778973bf5a8dd8e1d,0.03
efe1dc9c6e4756b400696910a2db3196,0.04
4d9f6ae8d827f9b4a0a41d2cc2da57b8,0.04
6505f83ff826386b81336c86e31a7577,0.04
d13d3f96de1e9166d9c9c8bb2923bf4d,0.03
1cdbb68206e8de401105f5cefc11ec8e,0.03
df127663d68d0d0ab8aa9573b1596be1,0.02
83de471540dee75ee4ab79747e2fe2e4,0.04
7a91fd4b4a9a9217aae0b45d1e73de76,0.03
431093b2c52478f5662fca5ff2c7f239,0.03
9839ca40f0d3a75cdafe7214882f33bb,0.04
71e3d3b877124586bb664b8b25da79ce,0.04
31974497d8f7584a2087720a77801e48,0.04
91024c4d32270186a59ceb5fb8f5e645,0.04
3e8b75279410fc7ff944908f558159b3,0.05
40385065e9ee144edfb32e8432ee1dbf,0.05
639ddc15042d6661e25a80ef74302712,0.04
15fbe89f564dde1edecaef7be8b568ef,0.03
5982e114e91d264e902eb7bb3f505453,0.03
0513ff7bc551085644dcf942b7b1b093,0.03
6dee92c12c2603400f9afadd1091c7b6,0.03
286669687e00e5effedabbc56dfd8685,0.02
2328d62794385fd4267df1d9f865dd76,0.03
719effd604144a33de2bbc9ad5634684,0.03
227b431252f6a01f9ea0a5feca6ff9aa,0.03
d476262b481a7c29b390f28456a50bb8,0.04
68653b2a45f11048bcbeddcda74558ca,0.03
e996131493f01920966255cccd37b537,0.05
ff92e12aff945b1dce00cc71f68433f5,0.05
a7c216ee81bc14b6b62ddc34f0ed65df,0.05
e528ab2ee103142175e46d412d243e58,0.02
db541267f14389ba99bb3504ea155e79,0.03
b32e72043b6b4b9f31dc6248299838f8,0.04
6464cb6396abf3af06e1139aa0dbd4b9,0.03
ac19b0beff6ca6905d6d075b88afb70d,0.03
39f7d018a40cdaf7a2e05c88efdc853b,0.03
4ee91b614f01fbff0910ac09e5a4f15a,0.05
b1adb9184831219c79137abdb7be6de3,0.02
5b25f7ed73244df7cdad1f164d83a4cc,0.04
c8175b51bf1b8b4d710fa636a57e4b35,0.02
b890c4d894eacc4472d1dd841d40c67a,0.03
5602741d4cdd20082d3ef4d0c750f34d,0.04
3740db088a4802c4bef12444fab8ee9d,0.04
257af8901c5387e22449cb8ca0a99185,0.05
165baa8c4746938bfa027b7d5e13b76e,0.03
f3ccbf4c515adda6722446b28d090e08,0.04
d4d2961f56bee51fa3b24a1785795c00,0.03
2fac254fb15f11d17d39bfd6b27ced00,0.04
9634c5849a9a5c834deab65a98fc917d,0.02
50c1ededab6ffb4f872eb2bd71d1b481,0.05
32f25cb4e52c99c05b045a77e90a0214,0.03
42197c1bdb8d96a539332dfaa50ffce7,0.03
59a9c67521f54d559fa77b21c5198156,0.03
a61611ac3f25b272f64b3415d3402352,0.04
ec9ef1f343fc13caa33b6e1b41cfc7a2,0.03
776ac01bc9cadd0cf634c290ad76977f,0.02
45bf60b137341d2a8f06d2207a78e0ee,0.02
fe736831f060aa485eb115caef28b953,0.02
3e6043d43f07d13660520ae4448c7f0a,0.02
87b979515ca4fa4ea6864cc7884ce1d7,0.02
cb15eb5499e4368885cc1535c71ddf9e,0.04
972b638fcbf3916e2cb3130053a1d804,0.05
3e20b10d776a276642831c0c453ce132,0.02
287c38bb6d697962aa65ad7af3e8a761,0.04
a61504fe3cf8897f4f5783455d5e8a10,0.04
a5efd9265d9ed3cab4e2de6551fa8378,0.04
8a2c834bd323e332ff277463a1d376b9,0.02
5889f5f6bac2a45fa86252a0004baa44,0.02
67d399c460db6790fedbd259bb40ab54,0.04
6c164e780e46bc137137d87e730136c9,0.04
76a24b646c36509ffb1e7fa85fd212a5,0.02
f2d0f436c753680cf09e2b088741f478,0.02
70f31c8098b6caa3a9cd00596272d2c5,0.04
2b732a6e58e38e5db71d0cbd0be7ea79,0.03
59735e8583153aaf5a4ca1dff1ead9a7,0.04
59ba023e40ab6dc6d50f54a166c7fadb,0.03
d176c5febb7690c9a1590ec4d8468d17,0.03
96c88583b53fb2a1b6563145d3aed565,0.03
ec5b23fe871123f749ccf2ba52f25c7d,0.05
908c5d4b2050130088a0298ba16d613b,0.04
fac9d2ffd44284e6623037cabb24d306,0.02
a48c893adad5b0d06b50797c591a8453,0.04
776efb9804615d5ed4337c06a90a0a83,0.03
2baa11dff05635a241c164446173b4f3,0.04
20070b510b1dcd92bcd9d3723ee0177f,0.04
bde4bbe9df6e80ee717cc4f59a2afa40,0.02
ef9ea50c98dfbe9ba89349199a8ed105,0.02
46fc8b32e36dd613886eb186c2fb8b21,0.05
07bf79d353410919e8a28ab54aed43a3,0.03
6f1cb67d39236e911b93d45bdb234c71,0.03
e6021afa19f64b55cd723c061e0f93cf,0.05
6179c94544fd3df6a1de41f6988d600f,0.03
55c3cdfc40ca4e264699b57c2cb645b4,0.03
f235f78eeb1e4b149676af600ea5da33,0.04
bbdac3b8df74291c8fbd4047bbd53138,0.02
1f610b51480680bfd8c5afebdceb215c,0.02
0052af89ddec71dc329bbb63d2fad860,0.02
5b1bcb7a3fa4002b781bd02f35234d10,0.05
458197dd8c86ca36a63f0253bd302682,0.03
046d99ae065b760d62649a1419783fc8,0.05
0973a21021311e1b8b440e675fdbb41c,0.02
954fbf9b0b7a0fbe9983fa6cd692010a,0.02
95b39a98d6d394c0d053961689822c0e,0.05
6bad6a09d3d530c0b3f149af3f8cb0d3,0.05
cc6cc2aede2c74e7cb332750f91ae737,0.05
cac4e14b68c2a81b1af64ef07eadedd0,0.04
29265b7f5dfe584dd8bfbf63b1fc9e29,0.05
6426843bbf2d1c45f60cd31f13c77143,0.03
e90baf3834853aeb6f3b3c6a7e44fdf1,0.03
918193b8d34d42e3a616a780c9876ba5,0.04
6d3dcad386885fc27035829c60a11e91,0.04
1f5628c0aefdc568ee2d4b9c9acdd0a2,0.03
375a3b1687c32723bfaaf5dd51b60d33,0.03
4c586e772ef6496b19f9247599068d71,0.04
104f73bad72064f1e2b60ba5418f6728,0.04
792544f6d6159379d18039772c377a37,0.03
b9a9bcf7360842e6f63d28b3db4d1f5f,0.03
e09125c66ff61c0aa8c6212cd74671ee,0.03
635786318c3dea2d76fd8f6d44b5bc0f,0.04
9d7ec87b41f4b09d3b443e42dcb3bbf4,0.05
096b4d7da91a93ac489a5f4f8703416a,0.03
95ed430edadb9fd943507e7da4a1d637,0.02
75ca455013518939f98107e77c734343,0.04
a3d5822aef5115bfd96bc9b821c7a1bb,0.03
190a29a8a47a5852a87700a6ae5d275b,0.05
f211b031e3eb343d0fcc20297650c63d,0.03
88dfb0d1f43116ebbb1d2fcbce277797,0.03
0f7c31c55726962e92dd775d4470e35c,0.02
f10443b13f931e27121334e792f3c0ae,0.05
761d01b4138f98837da0fa4c28bf3032,0.04
619e66092948be0846b65c53846e2d3d,0.04
71c415efb1e9b76b7d5ea5f7570beaf0,0.04
c8c172735564a10cd75fda6f8b9a914f,0.03
0c726e740cc2c45b9fbf748c609ccc58,0.04
2ce2ba5e8d45a823c176b07db56d511e,0.05
f4fc623e89d80ebd612a84b5a505eea4,0.04
f029aff3b82760f7b49997e2152a9e20,0.03
390cad043df9812731bc70779cd24e6e,0.04
de709540ed824348d155ba3f67d001df,0.03
1be29b4cf0d49cd0a17c9319bc5294ee,0.02
7a81e5e5a28d7bfbd1bf11d2bd9e2912,0.03
1cdb592b3f97736a881d7ede75bd2607,0.04
18472cdcb029b1afe564a9dd129e13ee,0.05
544d05e9884ef270bdc7dc459476fbee,0.02
64a38d5998df854bd05644819508fa5c,0.02
1eb6f55ec51e6fd439fc37edb49cceec,0.02
958fb67fbda830d56fc916ff971af7ae,0.03
faa2a3166d1296e53296d6f8dee365d7,0.03
62adf1f6548cf568b6c4c23a2d8bf5eb,0.03
943564998f96f723d61043cdb73b423d,0.05
395d740e6784c061ea2a6a4417d5903f,0.03
40b9c7364e1fe59bff7533739a6aefc3,0.03
4e2196a35228b95e814eab141b7c3610,0.05
14dfee8fc51ef5035d78cdae18a67baa,0.05
5860c11e7b94eb33999fabf455989574,0.04
0bc352d386ed972d3e02f879af9410de,0.03
d22eca1436d5aab389fed7f74c74a43e,0.05
ec5caf51e929386bd312fc02c5962fb2,0.02
74b6e200fb1b775ab245b559aa7bc356,0.04
2c616dcdd9f8c43cc1528dc0f06cb1b4,0.03
254d8e74d6804a620b18e62658dab98f,0.02
aa6e05cd9c75b98fc95f50711594da5f,0.02
c974597aa46983cbbf4709c3dcac0b10,0.04
123c00c262a3f5a7beb1e37335161abd,0.03
de2621ed45ffbbf1b13dd19254e15d63,0.04
c8ec39ff42954e25b2bbc11a9bda02b2,0.05
6b544e2ff957546fba48a6cfa3f14d83,0.03
6cf432a5ed3ec133fd096dab6649d03a,0.04
e2d36b64b65e86c5650fab2f2977698f,0.04
a27317a5945cb2d642cf37942c144735,0.04
ebc93f221e0cdcf7f1017a90c41cbda6,0.04
119902b29624fdc211064c4b37e15718,0.03
a691020ea39f76ba7a9ebe92bb920d01,0.02
37c97f2df49fb70ac4bcffe98a6f2b65,0.03
6cfe74f98739ede1645d714be00f9c0b,0.04
09821b87b3f137dfbb30f20f2254c553,0.04
299ec75aedc2577d60b1ec0775239a87,0.03
cf3259b5d18bcc43e14949370fe068bc,0.04
a08735de74ad6a7a198900f6f7106f3a,0.04
acfda5ac34b7ed46d56d1ecc433776f1,0.05
4c3cede42fcf548f91600eb03905ab30,0.03
24760e238b2df0e8486c2e1bafb121f0,0.04
cdeaca81d3753c493abca575133e3a97,0.04
0a35b9f1286defa2fead0b37aa2fdfbb,0.02
0e8641f5771ba7feeb14488c3541b121,0.04
9a4091817679bd7dae7258fdfeb12479,0.03
37d5935dc22e0036f9494de1adb02b9f,0.05
f7f124f2e172de7e9a3b596656428df9,0.05
07815b42503f2d93c64078e9d1a84964,0.04
269b9536616ee2bc906d81755c7bf009,0.02
38c7ac2d46f7b0f60438ede63f6da31b,0.03
6b5fe0fef7f3046f79bbbb23d46eecbe,0.04
e95179c4e02f0a7175dc1fd10d613cb7,0.05
d9df7bcdfa2f317924201fa4071024a2,0.04
7ee6083c5eec16d71098b3c2a51398fe,0.03
93b9382805241da5ebfb116410f9a901,0.04
abb80e564b309aa93233740155a6ced0,0.03
1a0b95338ccb36e34599b25e29e61f8c,0.04
875ecebcc480894d5aad748ae50b2dc1,0.02
9ee2eb150f852b1043fd30e721577abe,0.03
d54e3b08b8e4089b704063762d845488,0.04
f57ef82e5bc021638fada3db1d9e04fd,0.03
0ca77c0d59af85bf192303454dda7fb7,0.04
b0d0a90ea941127639ca485c4bab0fab,0.03
09fdf6ad0f50a749be23b0dc7f324598,0.05
793dfcf121a6d3dc3b76f3e6d8e5b0a0,0.05
7ffbc200a016264f3e2c8959dfeedd3a,0.04
4ec81e1ae94304ab79f340fa05075c6a,0.05
c587b6f589bad728d6931e793a956033,0.03
6f117cbbdfa5703570b1f8fe00ce1dbb,0.04
81d76a26ae8449437c1c04a7bbf316db,0.04
d5c5ee6726f2051939b9b0f164189895,0.04
d329f71976f70499e7473d562a2b9f67,0.04
b1af00c4695b0a0e2aca6f5876d80769,0.04
3883f6091ab68b148e15a03831c87305,0.04
3dbc5ffa129b07b79c43e671ea735eb2,0.05
4035528d2e99f83826ef20d987a562c7,0.04
d0015cd844c9c506c045b87d030e9314,0.04
3e4e7fffb272270fb0f0877f57ff2a04,0.04
4a6899bf034f2f540a0e92b7d590ff64,0.05
fa6ab5adeffac374699ee35a653359bf,0.03
e01ffdd1c3a997043b7a23c4788db3ea,0.02
5062e7aa17326e177879461e8b009b65,0.03
287f3d268c8fc04111ee93623c9a8543,0.03
e931400ac14f230a3668b4bcadea7701,0.04
004f75f75180247e6fdd7e67e78a1fe3,0.03
1f6aca69afb444a3e87c3d4c1c29e50c,0.05
6848cba2021b6fb3a0cee53a7eb792e6,0.04
bb38ecc045a213a7cccf131bc39f8e43,0.02
3288990d045878c53e53a877152ae6d4,0.05
531e809ef165d122e919093608da41f6,0.03
68d7882760dc4dbb8b74d235932bfafd,0.04
8a07a15d6df2d69bc3ad8901ec942037,0.03
0302ff9d5ee433859fa754b54a39f033,0.04
a18441957656f9d349496a8dd56fa239,0.05
fbbea07833f0f76f051b034fe80d2841,0.04
921ee1911d3c9b1c158acd6288c95381,0.04
50adb599a7db45caf0b84eba724fd635,0.05
3266edd33f22dd3cf12ed249d96013aa,0.04
800ed9e2dd9227a266ec7bc1ee0dbc8f,0.05
7f340ef33c4ff1aaac24a98d43d6cb42,0.04
0e8aabc5bf48191b0af4d649a50ef331,0.03
5b47e4df1e05c2ae5e26145f350b2bf9,0.02
a9b165a85c85e4dbd31a2fbf67bb1fa5,0.04
17d56b3c31eb2b23d3ec1c1f2283f70f,0.04
072c3a78c8290cdc069cb779fa125437,0.04
d439556b72178138028f27f18665365c,0.05
e1d6ac7974a3e4afe51e6165efff42e3,0.04
ba586e51cce8d0c5a60f5d41a910f90d,0.04
bb54b6a1f263d193d15c2e7def62950d,0.05
513f3aa758168a73c26a2d2553a97c5b,0.04
c58243fdba1777c49ba341c10dec5468,0.04
fc81a8838d24fb3ea0cf301a9ea038ad,0.05
63acb395213cec5eabf8c89a65513478,0.04
7be0f9f7af38e5796afb2237cc46ef50,0.05
9141f908dd9c42d11b47ccec96fa0f8e,0.03
07a0faf872e1c373f36f2112a1519994,0.03
ce0ce0cf369381c1aaee16734ac71782,0.04
2df89572b7f65d9e1fd265fc162fe823,0.03
09eaba217f8f35996e73c06a086912c1,0.04
5c1b910c62bffb800fa2cbec2b27b96c,0.04
37dec11f38c4151b1df9d5690098cb2f,0.03
dcf65cd2d987cddbef0397c96e828ead,0.03
519c4ea734408a3c0bd44d2a65141b2c,0.05
06fae31706d577977296a2957fd120c6,0.03
e8923af43fc0a0c6b5970e68bac01b9c,0.03
8928c84b9f3ec028421d083cfeea0468,0.04
93575fef4cd294a7a8d14239d745a258,0.03
54a5e7bac023637b89db73bf3ec1eccc,0.03
2d075889cac9a4db27f1ee2ab188ff67,0.03
841ed9ac138be4b487e259a6e76cd4b7,0.02
97ca8df9cd88ee25c42fd3a98ac8259e,0.05
565888bfb4808bb8e4852007ce498c8e,0.05
33ccd2e194b82eaa1d058693a8ac4603,0.02
cf2f7a294660b9c21951bff0519b8fd1,0.05
cce72585d25d3bfe755426d3f7065ed7,0.04
5d9b5063174bb5fd31271bee4c028cae,0.02
41ead1eb2d75a69083e3eca94486c127,0.04
cc35c5d30a7231cc5124a2b98f91c9be,0.02
baf5e1685356b848385662f68472bca8,0.03
507f41f46daa0226096927cd33207905,0.04
14dcfeda47470ef9ae083370004de234,0.05
f754870d7e52d0074cef11d130dcfd7a,0.03
90a0f6e343f813b3e8a147c64bacc383,0.03
2adf628fe98df7f95efb16f8c50b3327,0.03
03378a884923372c043852eb3bef2f0e,0.05
a522c3e4b48796005590ce327abc0b7c,0.03
3543a535df67077a283a06f0b222bf7e,0.03
6dec32cfe21d336d7b6d23ea61519379,0.03
6d1bfa6d8ada06653692d345b53c0b12,0.04
9f93f286d85d29017240d3d15312be41,0.05
b9711b7ab5554d4f0c017581a3e866f8,0.03
b1e6a63bf80d061e0a9107da8f16f834,0.04
5752055704f4058c55b12738a672ce5d,0.05
adc4f8e8accd078534a3e68b52718c28,0.04
8564e1daa48f2ca73792fcb4fabf8e63,0.05
bc7b1b3cba6ac3f8a8cc3037b3a65502,0.04
196dd5e0b4efa0d64895082517c954d7,0.03
c85e5d327a93a842f8936ee950e6a6f1,0.03
fe1cfefc6e0aa4e669aca7bdd5f23f78,0.04
318bace728b93b2d53a92f56d8f781eb,0.05
002ece592a148ce2928bf041361437ba,0.04
71fdbe06e58271c76a5781d88c2e82bd,0.02
13e7ebebd535884f03ff1ce876e97895,0.02
92d24f949010d24c1b534fad6bdbfcb6,0.04
287fabfdfed3d18e7a37d89495c2d8e3,0.03
7b0192df0d34fadfa8f580edc86043cd,0.04
60e667dfcc0a25c6ac2bf008c63faed4,0.03
892197bc63f2e82624e2365245d468da,0.03
20f38da626b7fc9774f227fd84411038,0.04
efc6368817d652d658054d0d8749ad55,0.03
95afeca26b92f69b17afe8c3937b4d0f,0.03
5488920f613d4db1d3cb05dabf3cdbfe,0.04
bb79f32e6f834822938bd59b11e1d8de,0.03
0143edcdee1345171fef163b97cdbbab,0.04
3497e8e1ac246f9dbe0816cd92c2b8b7,0.03
1b54cec776329052486301ba002cb85e,0.03
50f9d9a957f2da939b32395f8f185918,0.02
6b167cf774fa6f3230b75968a289842a,0.03
c753b8316e3e830be7a9c39dea2b04c3,0.05
c223f270909a5af723ffa6f9c7ef58b9,0.02
dd4963b5595d1aadebfff61e044c161e,0.04
f16b531460ad4a108f50123e1ab39b47,0.04
2cadad97549bc5dc95499bd1f58005e8,0.05
bc04c652b50b0b35c180494dba227c05,0.04
bf97a3b804069086c3a26c3eef034116,0.04
b5990b04464f8485d6644d96e8b927a5,0.02
3206c402508e4cd7ddfef31a05b6c6a5,0.03
aff9836adbc62174ae03628b7d2ebb7c,0.03
030119b702f83b6d5b082af6669a42c3,0.04
ed69cbba8b4bea224a07576baf6ca3dc,0.02
e73ebf721e74ace6fe127057b0632cee,0.05
02a1fc823b5512d2a7c672298d64cf21,0.05
fc5fe4f070df4164505a3f9bd72cc525,0.04
3dd136e8b713f001ea49f5ab8ecbb7ad,0.04
aae0095360381196b3ba54f612521bcc,0.03
c3e31435229619be446e4f6c5741f495,0.04
9fd7c05da8ba9d2fc5cd9774bccb5e02,0.03
d34c51c8c864f37bea090d9bbefc06b4,0.04
738a2184dae7d2ad4c2630dfd9291d7c,0.04
13a105428c885863f5ff7519cdae953d,0.05
49b125179743a089d37dbadfa605a3ea,0.03
4f719251609460d74bf8496e12918f76,0.05
65bfc87ce0277b909d860e448d562107,0.05
0f8f63d8619fdbad3c1fd710aa824306,0.05
fa5b442e82f3cf4bb03ed602d958110f,0.04
05a1331ff6b6680f3758f33af0125e46,0.03
364e451b4e8ea6104e3e5fba5ddb526d,0.03
bb53ae825c69caa474dd6cd4c3ad3c85,0.03
2f09375092e4807c3be89b2649d07c52,0.04
016296a4c38973d14745265724f59e00,0.03
3e5192093653873c6baf3242327e7285,0.03
6411ba8583c8fd50956deddc57420fc2,0.05
a4f696a559d608a9412e7c509d4c361b,0.04
50ccf06991cdf2413f8cc4a1e4fae35f,0.03
6aa4e4be57d9bd36f4cf3900f7f3d362,0.03
9fe70bc15258d86ff52f38a733a649e4,0.03
75af5eae0cb66581893cc8776f0c0654,0.03
9e9cee89402ae5fea098be13cc25d1bd,0.05
ce0305958e952cf1a375ccf3fbc1ac6d,0.02
d1d03d54bdfceaecaff4353b1d4191ec,0.03
7fc2a7761c296acb6ba216141f53a052,0.04
dc43379d00a781dcbf4d86ddd1d90002,0.04
49b51e4582d459a9a40736f6536af308,0.02
8218e30e452337af256dc84264c34142,0.04
36fd6d37156f6237e9b8907ec2ddb727,0.04
8b4770cc8a5cef822a0246d46302a3f9,0.03
9d2419a20103d35c22ee01861bed9722,0.04
3bbfe53646c7d8e01196f9092a5316af,0.03
2f8344588705946ede357a3cca4b54aa,0.03
ec0d38ed54ab846a654cda38b7bee466,0.04
ec3479997d5924bd2da25a3fc5c81868,0.02
29799cd8edf6a66a20a5c078350c4ff5,0.04
540af5ae6001ff5c57f56e8011ae9612,0.04
48046beb21bb1649a7acc95df61d4cda,0.02
81cc65a8358e85c846c6deac5f265cd6,0.04
7a73dac2a1f5050498f69301b0e6fd22,0.05
ff28cff62cda8b22efafdd08201516fc,0.04
0365d3e9bbe9d663ba0cc6ecfe523c0a,0.02
e8a4366e520bc70bc3d5ea24f6e3d7d6,0.04
47ab7cc9f7d1e8d04ed1b7757c403c72,0.03
21479c62e911c56f7995fc5506bfa496,0.02
29166182d0c756480fba8a4060212f39,0.03
76fdd35644945e46a5fa7d753ceaceab,0.02
72507962f0f71099750ca69fe9824943,0.04
1a6d124111af00cf56ee2e938c399652,0.05
21755cc1bad8133ee87d9400c7d74077,0.04
547b01676d6f1808626c084bd4e03c88,0.03
043ab18376b2bf5e7818e1c4dad2175f,0.03
b34efba85f5e32243e426f196d939373,0.02
d7173d3a1dac566f828df35f92d14577,0.04
8dd4b29f433a1231d297cbf0d1246127,0.04
0aefcb6c2da62c5abc4e986115811b14,0.03
f566e9fbcfce2670ad922444848b0e2a,0.03
d8e2a2e780e65b38e32aaf73dd25f4ce,0.04
ee5170eb020d34eb90387cb30718a37f,0.03
a45cf4d794ecc2d770d7ae2b0174f925,0.03
60186065aa8e1a58bb370c88184dcaac,0.03
dce964204c4b401ee10495779d340ffb,0.04
059eb8c54062bb2c7c0a3a57b715e99a,0.05
1a1e4a8d35ad7137833953829d133db0,0.03
724a4e786345702d63712b6ec4f88ef7,0.05
577e64b2820544185610ac5f71d5b2c6,0.02
24845f49f249dedc12d2ea4c4466ba80,0.03
1a98df06e86a31c3c9c3c08ea05b770c,0.03
05d12fc8003d02beb9f0a8bb26aa7f37,0.04
0732db3b657ef6517d0f31e3db2efb89,0.04
00fcab61ee6150e16de2d2cc2057e982,0.03
edbbb53ad4f6759369b61862340c13cd,0.05
75c34da11057fd7890536e22a7c0c866,0.04
c874402c67b3b1b24c5b32a80486f426,0.04
48b92d838bf9c1f5b2797b4fad1767cb,0.04
e3b0aa19c451f5dd8161dc77395daae2,0.04
4f3ac49544312b9508ffd5cd14717d96,0.04
102f94e7c0bfa6c453f228b309f9f916,0.04
35e92cd0b520387306831959cc00f035,0.05
bac521825921e292425435c62fcc13c6,0.02
563fd89d8ebe8a7d285a4816eb2dee4b,0.02
d3186b6e735c112c18b0a6ae449aedb6,0.05
df023df8524b0b9bb9883853e5145e62,0.04
8a792668dee9cc404104cb7284fc5e25,0.04
fb8b25b1857b7d5508b7f18100636b3d,0.02
d27f59dad81412b092be50af4f45fe7d,0.02
4052e4d7c49f52c8df8a87b97f665433,0.03
4dd4ba24403e2c75c2ddd5ce56d1a7bf,0.03
c65e5df670b4385c0a0935ad9fadce07,0.03
99989f4ee99a4af9dc86cc3053db0808,0.03
e4d727bc1f4d8e20533edcb9179876b5,0.02
30c799b888aa87d9926422d8c2e30a39,0.04
a1b3fd95df34ca00f329fe6ada2511b9,0.04
4f8c2c8a5af08f98c3e8ba5b2eed1038,0.03
077470dd21fb752e035638c0b5e0d8e9,0.05
16fc18515797927d34da68c7173c1259,0.04
9b94b5139c20125bfcf8a02084cf7568,0.04
c7aa7a8896b008cefe32dc36c2d63a01,0.04
8ee5f56df91baebf0cb892421f77d1fb,0.04
477a8dc674024ccbbf8f2d14fb6335a0,0.03
12c35932751ab7ad920a4c99d1face73,0.05
681fd2cf9366f3a89d30fa5c22c2e0c3,0.04
e45cf4051312f5848854b9c7f81075c0,0.04
d3b33aa30df2d33c25a0508e178ff7bd,0.05
7a54f2f96f7bb357ad8215b1dada6aa3,0.04
5b86a9dfecd4e270a327fe0e9963949b,0.02
5f20662851eb45678aa9c7a845e1b770,0.03
1cd16d84f21100d7c861f53c97546285,0.04
131ff61435aa2fc213f88799fe5f9e3f,0.03
d74111ee60b1cbb1b58ea5647b491a4a,0.03
48de7e165ac12c2b034f3ab2b670694f,0.03
eb212d12b16c0e205b08282fc9191fed,0.04
4f395374e190909b737e6bc7da542204,0.03
8670891ca80d0a03c6b36d2002721b51,0.03
e9a18f0e3acfb8d1b656e840b931bb71,0.03
fec62e8be3c28125d4cbdaddfd5cc470,0.04
9b2981611422572a038496f4b7c45218,0.03
52398c885a1dbea6d46a155168f1946a,0.02
85d67f84edecbae2aaba2257b697b27b,0.03
c99b2ae3d8e598f34d16c0bd3c76ccb5,0.03
dfda426f3e91c598a6243806afecd671,0.02
7a78c35e3466be4e4c816a992e3fdac5,0.03
6fcb7085486938fd1cd4e563df6d9849,0.03
2ac1a78c77a0f25e0b8bcc774d696b09,0.05
ee8df153487c413d0759049931cc223c,0.04
2482c6c11315740e76dabc97e3f4c18a,0.02
4c8c32e063d60e5ecb8b82d71ecc79c8,0.03
332c15c7b1e247ab09f1f11abd7b437e,0.04
1745809ce56ffd39088c2835b76fc727,0.05
d535076f6f985ea1c3294c81cbe94a2d,0.03
460e0b292b16d6ef2fbe328ce0308869,0.04
d2a3f7e8a976161c7f02ce781bca3e16,0.05
7094a55cc2b9a8b730c74ec46321a70e,0.03
5f62b69925f0849968395f02672a29fc,0.02
cd716e6599d2e7dcb510ce636d5bb1d1,0.04
43415416383bcd1410036f5fb5640c0b,0.04
e6625ecee56a27b828d85506af2fe7e6,0.04
d67ec6a5b39b6d20a2cc3c53fe25a0a4,0.04
7c3e173470a0584c1c81d588e607a817,0.04
444302db4104bff4cb01c42ab1e0b46c,0.03
faa33b97f7f1dd4e613634ed66f72e5d,0.04
598e7a3a2ccda673b3bf1189afbd919e,0.03
2400329f585a9e4958edcda6c2a5a361,0.03
ae58677c7b77ab2dedd35d815ba5acba,0.03
f93c8737904d760d9d81d0c4cab71426,0.04
6d1f11ae71e196180e0d2b5c0969755f,0.04
c1e03b6aad28dfd372dc9513372c9b22,0.03
d0f0bfbd5f6d85b9459c14963974f562,0.05
546e3d48cfa476e218dc5bb4161d604e,0.02
c42f00b4a2869f84085a2e5b2dcf8cf0,0.02
f9b697c8902e36ab9728b119d0c7e8fe,0.03
a9b80f5b674f301e42ec9ed20ed0f7dc,0.05
c441a8726c30bb0e0f544a6b4792065d,0.05
dbefa556582301a0d5c1798e52d669c3,0.04
b1986fb960d54d8680b93cfcc83b7546,0.04
4b108210e3be04f89d334aeb064c80b6,0.05
57496ea15c0ddd55c16036b17167f620,0.03
230c53e89069585992b484a885c2b5f1,0.03
5a6ea340ca8cb3d558032a8b8991309d,0.03
40ee45d8176d75e818696d2da778c3dd,0.03
699503df6176d3c98835ee0cc4248374,0.04
6f7e7eddfc7b17df7e16757185b80fe1,0.03
81fdef6f585173d6120a1707068f17a3,0.03
8ae066064bcb740c7a5bee31d3396496,0.04
f51a94f9f7b67963962ff2fa84281931,0.04
606384769ea9646bc92b99eb6cce910b,0.03
5db3ca75f1db0adb99998a2759e89348,0.02
fd473006cea655b186dbc5786d68c6cf,0.05
fd3cd949c7d536114feb52fd1d93f8d4,0.04
11a9295cabaa90d1483f68a88a5e360e,0.04
77612c54dba0dcf593bffeffcf64fe64,0.04
e036d3948f3dbc4567a93188c7c2e0ac,0.05
f1e028a840caed6bc032c48a66f75337,0.04
071df2913c9b22590c87c55499bfe14d,0.02
55ffff9633d26815af8e6b3f65b317d4,0.02
f0bc5334764f9e130477fbbfc4a09c45,0.03
02f1c475a22afbe46b7a964ed0f6a658,0.03
606ffa99508cbc16d650c3f2b547536a,0.04
b6154250393a7bd5116894cf6aae82fc,0.04
c4b04ee43a604c20c981cd65df64dad9,0.04
5138aaecd44c66eaa0ef376486e0a95a,0.03
